url,pelmorex_id,name,province,coords,temp,timestamp
https://www.eltiempo.es/munoveros.html,ESXX6286,Muñoveros,Segovia,"(41.1725058, -3.9522939)",33.0,2022-07-25 19:15
https://www.eltiempo.es/granatula-de-calatrava.html,ESXX2141,Granátula de Calatrava,Ciudad Real,"(38.7958912, -3.7429733)",38.0,2022-07-25 19:15
https://www.eltiempo.es/corsavell.html,ESXX8861,Corsavell,Girona,"(42.3126976, 2.6647278462113126)",27.0,2022-07-25 19:15
https://www.eltiempo.es/legarda.html,ESNA0313,Legarda,Navarra,"(42.7113388, -1.7727104)",23.0,2022-07-25 19:15
https://www.eltiempo.es/cordovin.html,ESLO0031,Cordovín,La Rioja,"(42.3848664, -2.8153541)",26.0,2022-07-25 19:15
https://www.eltiempo.es/villasrubias.html,ESXX3551,Villasrubias,Salamanca,"(40.3389758, -6.6383329)",33.0,2022-07-25 19:15
https://www.eltiempo.es/roquetes.html,ESXX6737,Roquetes,Tarragona,"(40.8203657, 0.50343)",36.0,2022-07-25 19:15
https://www.eltiempo.es/vall-de-gallinera.html,ESV0502,Vall de Gallinera,Alicante,"(38.825055899999995, -0.24215474935521797)",38.0,2022-07-25 19:15
https://www.eltiempo.es/torres-de-abajo.html,ESXX16940,Torres de Abajo,Burgos,"(42.9590667, -3.7916398)",19.0,2022-07-25 19:15
https://www.eltiempo.es/benillup.html,ESV0516,Benillup,Alicante,"(38.7535607, -0.3788159)",37.0,2022-07-25 19:15
https://www.eltiempo.es/en-provincia-murcia/el-puntal.html,ESMU0451,El Puntal,Murcia,"(38.0173547, -1.1473759)",43.0,2022-07-25 19:15
https://www.eltiempo.es/bardazoso.html,ESXX3940,Bardazoso,Jaén,"(38.0998825, -2.9262342)",37.0,2022-07-25 19:15
https://www.eltiempo.es/navarra/lakuntza.html,ESNA0686,Lakuntza,Navarra,"(42.9222192, -2.0227655)",22.0,2022-07-25 19:15
https://www.eltiempo.es/arcaute.html,ESXX12970,Arcaute,Álava,"(42.8514556, -2.6351692)",19.0,2022-07-25 19:15
https://www.eltiempo.es/bedua.html,ESXX8888,Bedua,Guipúzcoa,"(43.27917055, -2.254872485020865)",24.0,2022-07-25 19:15
https://www.eltiempo.es/canada-del-gamo.html,ESXX16124,Cañada del Gamo,Córdoba,"(38.2048761, -5.404825)",38.0,2022-07-25 19:15
https://www.eltiempo.es/miruena.html,ESXX11179,Mirueña,Ávila,"(40.7370387, -5.0911915)",31.0,2022-07-25 19:15
https://www.eltiempo.es/villalman.html,ESXX16605,Villalmán,León,"(42.4098756, -4.9865543)",32.0,2022-07-25 19:15
https://www.eltiempo.es/arrabal-de-portillo.html,ESXX8248,Arrabal de Portillo,Valladolid,"(41.4744315, -4.5924457)",33.0,2022-07-25 19:15
https://www.eltiempo.es/valdelaguna.html,ESM0136,Valdelaguna,Madrid,"(40.1605777, -3.367827)",36.0,2022-07-25 19:05
https://www.eltiempo.es/fontaciera.html,ESO1529,Fontaciera,Asturias,"(43.4792305, -5.7159126)",20.0,2022-07-25 19:15
https://www.eltiempo.es/alcocebre.html,ESV1307,Alcocebre,Castellón,"(40.2447466, 0.2755863)",32.0,2022-07-25 19:15
https://www.eltiempo.es/tordehumos.html,ESXX3236,Tordehumos,Valladolid,"(41.814441, -5.1576521)",33.0,2022-07-25 19:15
https://www.eltiempo.es/el-temple.html,ESXX4306,El Temple,Huesca,"(41.9749931, -0.7511956)",34.0,2022-07-25 19:15
https://www.eltiempo.es/bean.html,ESXX9707,Beán,A Coruña,"(43.01493065, -8.376238666502973)",24.0,2022-07-25 19:15
https://www.eltiempo.es/en-provincia-zaragoza/la-estacion.html,ESXX18784,La Estación,Zaragoza,"(41.229572, 0.1389493)",34.0,2022-07-25 19:15
https://www.eltiempo.es/el-hito.html,ESXX1946,El Hito,Cuenca,"(39.8589283, -2.7150172)",37.0,2022-07-25 19:15
https://www.eltiempo.es/lardeiros.html,ESXX10856,Lardeiros,A Coruña,"(42.9883424, -8.2982947)",24.0,2022-07-25 19:15
https://www.eltiempo.es/nocedo.html,ESO1055,Nocedo,Asturias,"(43.0432376, -6.7595659)",20.0,2022-07-25 19:15
https://www.eltiempo.es/en-provincia-burgos/bayas.html,ESXX19871,Bayas,Burgos,"(42.7022947, -2.9292127)",24.0,2022-07-25 19:15
